"Year","AHA ID","Medicare Provider ID","Hospital Name","Address 1 (physical)","City Name (physical)","State (physical)","Zip code (physical)","NPI number","Control / Ownership Type","Beginning of reporting period","Days open during reporting period","End of reporting period","Open 12 full months before end of reporting period","System member","System ID","System Name","System City","System State","System Zip","Admissions (est.)","Admissions",
"2016","6859145","321306","Lincoln County Medical Center","211 Sudderth Drive","Ruidoso","NM","88345-6043","1558347708","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5993505","Presbyterian Healthcare Services","Albuquerque","NM","87113","Reported","1276",
"2016","6860001","033025","HEALTHSOUTH Scottsdale Rehabilitation Hospital","9630 East Shea Boulevard","Scottsdale","AZ","85260-6267","","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1156",
"2016","6860002","","Sierra Tucson","39580 South Lago Del Oro Parkway","Tucson","AZ","85739-1091","1124175021","Investor-owned; for-profit - Corporation","","0","","","Y","5990930","CRC Health Group, Inc.","Cupertino","CA","95014-2217","Estimated","3909",
"2016","6860008","032001","Select Specialty Hospital-Phoenix","350 West Thomas Road, 3rd Floor Main","Phoenix","AZ","85013-4409","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055-4325","Reported","509",
"2016","6860009","033032","HEALTHSOUTH Valley of the Sun Rehabilitation Hospital","13460 North 67th Avenue","Glendale","AZ","85304-1042","","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1170",
"2016","6860012","031301","Benson Hospital","450 South Ocotillo Street","Benson","AZ","85602-6403","","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","384",
"2016","6860013","030089","Banner Thunderbird Medical Center","5555 West Thunderbird Road","Glendale","AZ","85306-4696","1154355188","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","25742",
"2016","6860016","030065","Banner Desert Medical Center","1400 South Dobson Road","Mesa","AZ","85202-4707","1720011810","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","31597",
"2016","6860017","033028","HEALTHSOUTH Rehabilitation Institute of Tucson","2650 North Wyatt Drive","Tucson","AZ","85712-6108","1720052954","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Reported","1443",
"2016","6860018","032002","Curahealth Tucson","355 North Wilmot Road","Tucson","AZ","85711-2601","","Investor-owned; for-profit - Corporation","","0","","","Y","5991013","Curahealth Hospitals","Garland","TX","75040-2955","Estimated","706",
"2016","6860019","030103","Mayo Clinic Hospital","5777 East Mayo Boulevard","Phoenix","AZ","85054-4502","1154392231","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Reported","14765",
"2016","6860020","030006","TMC HealthCare","5301 East Grant Road","Tucson","AZ","85712-2874","1174512792","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","32767",
"2016","6860021","030023","Flagstaff Medical Center","1200 North Beaver Street","Flagstaff","AZ","86001-3118","1780635078","Nongovt. (not-for-profit) - Other","","0","","","Y","5990281","Northern Arizona Healthcare","Flagstaff","AZ","86001-3118","Estimated","14124",
"2016","6860024","030107","Arizona Spine and Joint Hospital","4620 East Baseline Road","Mesa","AZ","85206-4624","","Investor-owned; for-profit - Corporation","","0","","","Y","5990261","National Surgical Healthcare","Chicago","IL","60606-5897","Estimated","971",
"2016","6860025","030016","Banner Casa Grande Medical Center","1800 East Florence Boulevard","Casa Grande","AZ","85122-5399","1437107208","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","5299",
"2016","6860026","030105","Banner Heart Hospital","6750 East Baywood Avenue","Mesa","AZ","85206-1749","1215961248","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","4552",
"2016","6860027","030110","Abrazo West Campus","13677 West McDowell Road","Goodyear","AZ","85395-2635","","Investor-owned; for-profit - Corporation","","0","","","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Estimated","5638",
"2016","6860028","030036","Chandler Regional Medical Center","1955 West Frye Road","Chandler","AZ","85224-6282","1700910189","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773","Reported","24535",
"2016","6860029","030108","The CORE Institute Specialty Hospital","6501 North 19th Avenue","Phoenix","AZ","85015-1646","1902881295","Investor-owned; for-profit - Corporation","","0","","","","","","","","","Estimated","1210",
"2016","6860031","033301","Los Ninos Hospital","2303 East Thomas Road","Phoenix","AZ","85016-7827","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","195",
"2016","6860032","033034","Yuma Rehabilitation Hospital","901 West 24th Street","Yuma","AZ","85364-6384","","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","828",
"2016","6860033","033029","HEALTHSOUTH Rehabilitation Hospital of Southern Arizona","1921 West Hospital Drive","Tucson","AZ","85704-7806","1366416208","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1118",
"2016","6860034","032006","Promise Hospital of Phoenix","433 East 6th Street","Mesa","AZ","85203-7104","","Investor-owned; for-profit - Corporation","","0","","","Y","5990230","Promise Healthcare","Boca Raton","FL","33431-4477","Estimated","544",
"2016","6860035","030114","Oro Valley Hospital","1551 East Tangerine Road","Oro Valley","AZ","85755-6213","","Investor-owned; for-profit - Corporation","","0","","","Y","5990080","Community Health Systems, Inc.","Franklin","TN","37067-6325","Estimated","5694",
"2016","6860036","030115","Banner Estrella Medical Center","9201 West Thomas Road","Phoenix","AZ","85037-3332","1275566200","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","15837",
"2016","6860038","030112","Arizona Orthopedic Surgical Hospital","2905 West Warner Road, Suite 1","Chandler","AZ","85224-1674","1124163530","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990322","United Surgical Partners International","Addison","TX","75001-6491","Reported","980",
"2016","6860040","030007","Verde Valley Medical Center","269 South Candy Lane","Cottonwood","AZ","86326-4170","1346291648","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990281","Northern Arizona Healthcare","Flagstaff","AZ","86001-3118","Reported","4100",
"2016","6860042","030120","Gilbert Hospital","5656 South Power Road","Gilbert","AZ","85295-8487","","Investor-owned; for-profit - Corporation","","0","","","","","","","","","Estimated","745",
"2016","6860043","030122","Banner Gateway Medical Center","1900 North Higley Road","Gilbert","AZ","85234-1604","1699884858","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","12034",
"2016","6860045","030101","Western Arizona Regional Medical Center","2735 Silver Creek Road","Bullhead City","AZ","86442-8303","","Investor-owned; for-profit - Corporation","","0","","","Y","5990080","Community Health Systems, Inc.","Franklin","TN","37067-6325","Estimated","7100",
"2016","6860046","030117","Valley View Medical Center","5330 South Highway 95","Fort Mohave","AZ","86426-9225","","Investor-owned; for-profit - Corporation","","0","","","Y","5990180","LifePoint Health","Brentwood","TN","37027-4536","Estimated","3146",
"2016","6860047","030121","Mountain Vista Medical Center","1301 South Crismon Road","Mesa","AZ","85209-3767","","Investor-owned; for-profit - Corporation","","0","","","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Estimated","6992",
"2016","6860049","032005","Select Specialty Hospital-Phoenix Downtown","1012 East Wiletta Street, 4th Floor","Phoenix","AZ","85006","","Investor-owned; for-profit - Corporation","","0","","","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055-4325","Estimated","249",
"2016","6860051","030119","Mercy Gilbert Medical Center","3555 South Val Vista Road","Gilbert","AZ","85297-7323","1992735088","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773","Reported","15242",
"2016","6860053","033036","Mountain Valley Regional Rehabilitation Hospital","3700 North Windsong Drive","Prescott Valley","AZ","86314-1253","","Investor-owned; for-profit - Corporation","","0","","","Y","5990382","Ernest Health, Inc.","Albuquerque","NM","87109-4386","Estimated","216",
"2016","6860054","030123","HonorHealth Scottsdale Thompson Peak Medical Center","7400 East Thompson Peak Parkway","Scottsdale","AZ","85255-4109","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990963","HonorHealth","Scottsdale","AZ","85258-2463","Reported","6115",
"2016","6860056","030118","Yavapai Regional  Medical Center - East","7700 East Florentine Road","Prescott Valley","AZ","86314-2245","1871534487","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","4218",
"2016","6860059","030130","Banner Ironwood Medical Center","37000 North Gantzel Road","San Tan Valley","AZ","85140-7303","1124341672","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","2574",
"2016","6860090","030071","Tsehootsooi Medical Center","Highway 12 & Bonito Drive","Fort Defiance","AZ","86504","","Govt. (federal) - Public Service Other","","0","","","","","","","","","Estimated","1016",
"2016","6860100","031309","Sage Memorial Hospital","Highway 264","Ganado","AZ","86505","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","319",
"2016","6860140","031305","Hopi Health Care Center","Highway 264 Mile Marker 388","Keams Canyon","AZ","86042","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","409",
"2016","6860150","030055","Kingman Regional Medical Center","3269 Stockton Hill Road","Kingman","AZ","86409-3691","1265423917","Govt. (non federal) - Hospital district","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","8573",
"2016","6860153","030069","Havasu Regional Medical Center","101 Civic Center Lane","Lake Havasu City","AZ","86403-5683","","Investor-owned; for-profit - Corporation","","0","","","Y","5990180","LifePoint Health","Brentwood","TN","37027-4536","Estimated","6779",
"2016","6860180","031314","Cobre Valley Regional Medical Center","5880 South Hospital Drive","Globe","AZ","85501-9454","1871566521","Nongovt. (not-for-profit) - Other","","0","","","Y","5990585","HealthTech Management Services","Brentwood","TN","37027-2307","Estimated","1550",
"2016","6860185","030088","Banner Baywood Medical Center","6644 East Baywood Avenue","Mesa","AZ","85206-1797","1194758284","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","16470",
"2016","6860200","031313","Carondelet Holy Cross Hospital","1171 West Target Range Road","Nogales","AZ","85621-2415","1750454344","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","1085",
"2016","6860205","031317","La Paz Regional Hospital","1200 West Mohave Road","Parker","AZ","85344-6349","1629028295","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","732",
"2016","6860210","033302","Phoenix Children's Hospital","1919 East Thomas Road","Phoenix","AZ","85016-7710","1760480503","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","13274",
"2016","6860215","031304","Page Hospital","501 North Navajo Drive","Page","AZ","86040","1578515789","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","427",
"2016","6860220","031307","U. S. Public Health Service Indian Hospital","12033 Agency Road","Parker","AZ","85344-7718","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","545",
"2016","6860225","030033","Banner Payson Medical Center","807 South Ponderosa Street","Payson","AZ","85541-5599","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","1535",
"2016","6860230","034021","Arizona State Hospital","2500 East Van Buren Street","Phoenix","AZ","85008-6079","1184731804","Govt. (non federal) - State","","0","","","","","","","","","Estimated","658",
"2016","6860232","030030","Abrazo Central Campus","2000 West Bethany Home Road","Phoenix","AZ","85015-2443","","Investor-owned; for-profit - Corporation","","0","","","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Estimated","9304",
"2016","6860233","034024","Aurora Behavioral Health System West","6015 West Peoria Avenue","Glendale","AZ","85302-1213","1770506024","Investor-owned; for-profit - Corporation","","0","","","Y","5990360","Signature Healthcare Services","Corona","CA","92880-1669","Estimated","2250",
"2016","6860235","030084","Chinle Comprehensive Health Care Facility","Highway 191","Chinle","AZ","86503","1508800129","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","3689",
"2016","6860246","034013","St. Luke's Behavioral Health Center","1800 East Van Buren","Phoenix","AZ","85006-3742","","Investor-owned; for-profit - Corporation","","0","","","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Estimated","2390",
"2016","6860250","030002","Banner - University Medical Center Phoenix","1111 East McDowell Road","Phoenix","AZ","85006-2666","1841224870","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","30925",
"2016","6860253","030014","HonorHealth John C. Lincoln Medical Center","250 East Dunlap Avenue","Phoenix","AZ","85020-2825","1770690695","Nongovt. (not-for-profit) - Other","","0","","","Y","5990963","HonorHealth","Scottsdale","AZ","85258-2463","Estimated","13344",
"2016","6860255","030022","Maricopa Integrated Health System","2601 East Roosevelt Street","Phoenix","AZ","85008-4956","","Govt. (non federal) - County","","0","","","","","","","","","Estimated","16539",
"2016","6860256","030001","Abrazo Maryvale Campus","5102 West Campbell Avenue","Phoenix","AZ","85031-1799","1992728920","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","3274",
"2016","6860260","030078","U. S. Public Health Service Phoenix Indian Medical Center","4212 North 16th Street","Phoenix","AZ","85016-5389","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","6883",
"2016","6860261","034022","Sonora Behavioral Health Hospital","6050 North Corona Road, #3","Tucson","AZ","85704-1096","2057781333","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990091","Acadia Healthcare Company, Inc.","Franklin","TN","37067-7323","Reported","2875",
"2016","6860262","030127","Western Regional Medical Center","14200 West Celebrate Life way","Goodyear","AZ","85338-3005","","Investor-owned; for-profit - Corporation","7/1/2015","366","6/30/2016","Y","Y","5990113","Cancer Treatment Centers of America","Schaumburg","IL","60173-4544","Reported","560",
"2016","6860263","030134","Banner Goldfield Medical Center","2050 West Southern Avenue","Apache Junction","AZ","85120-7305","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","664",
"2016","6860280","030024","St. Joseph's Hospital and Medical Center","350 West Thomas Road","Phoenix","AZ","85013-4496","1982733655","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773","Reported","30807",
"2016","6860290","030037","St. Luke's Medical Center","1800 East Van Buren Street","Phoenix","AZ","85006-3742","1427009026","Investor-owned; for-profit - Corporation","10/1/2015","366","9/30/2016","Y","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Reported","8610",
"2016","6860305","030094","Abrazo Arrowhead Campus","18701 North 67th Avenue","Glendale","AZ","85308-7100","","Investor-owned; for-profit - Corporation","","0","","","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Estimated","13649",
"2016","6860310","","Phoenix Veterans Affairs Health Care System","650 East Indian School Road","Phoenix","AZ","85012-1892","","Govt. (federal) - Veterans' Affairs","","0","","","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Estimated","6217",
"2016","6860315","030083","Abrazo Scottsdale Campus","3929 East Bell Road","Phoenix","AZ","85032-2196","","Investor-owned; for-profit - Corporation","","0","","","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Estimated","7926",
"2016","6860320","030012","Yavapai Regional Medical Center","1003 Willow Creek Road","Prescott","AZ","86301-1668","1902897820","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","6910",
"2016","6860325","030092","HonorHealth Deer Valley Medical Center","19829 North 27th Avenue","Phoenix","AZ","85027-4002","1528169125","Nongovt. (not-for-profit) - Other","","0","","","Y","5990963","HonorHealth","Scottsdale","AZ","85258-2463","Estimated","10165",
"2016","6860350","031308","Huhukam Memorial Hospital","483 West Seed Farm Road","Sacaton","AZ","85147","","Govt. (federal) - Public Health Indian Service","","0","","","","","","","","","Estimated","191",
"2016","6860355","034004","Banner Behavioral Health Hospital - Scottsdale","7575 East Earll Drive","Scottsdale","AZ","85251-6915","1942319199","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","2981",
"2016","6860360","030068","Mt. Graham Regional Medical Center","1600 South 20th Avenue","Safford","AZ","85546-4097","1275588345","Govt. (non federal) - Hospital district","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","1340",
"2016","6860369","030074","U. S. Public Health Service Indian Hospital-Sells","Highway 86 & Topawa Road","Sells","AZ","85634","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","327",
"2016","6860370","030077","San Carlos Apache Healthcare Corporation","103 Medicine Way Road","Peridot","AZ","85542","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","218",
"2016","6860373","030062","Summit Healthcare Regional Medical Center","2200 East Show Low Lake Road","Show Low","AZ","85901-7800","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","4448",
"2016","6860374","031315","White Mountain Regional Medical Center","118 South Mountain Avenue","Springerville","AZ","85938-5104","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","311",
"2016","6860376","030038","HonorHealth Scottsdale Osborn Medical Center","7400 East Osborn Road","Scottsdale","AZ","85251-6403","","Nongovt. (not-for-profit) - Other","","0","","","Y","5990963","HonorHealth","Scottsdale","AZ","85258-2463","Estimated","15429",
"2016","6860378","030061","Banner Boswell Medical Center","10401 West Thunderbird Blvd","Sun City","AZ","85351-3004","1295788677","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","14730",
"2016","6860379","030043","Canyon Vista Medical Center","5700 East Highway 90","Sierra Vista","AZ","85635-9110","1194766543","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990996","RCCH HealthCare Partners","Brentwood","TN","37027-1042","Reported","5633",
"2016","6860387","033037","HEALTHSOUTH East Valley Rehabilitation Hospital","5652 East Baseline Road","Mesa","AZ","85206-4713","","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1549",
"2016","6860395","030087","HonorHealth Scottsdale Shea Medical Center","9003 East Shea Boulevard","Scottsdale","AZ","85260-6771","","Nongovt. (not-for-profit) - Other","","0","","","Y","5990963","HonorHealth","Scottsdale","AZ","85258-2463","Estimated","19876",
"2016","6860405","032004","CHG Hospital Tucson, LLC","7220 East Rosewood Drive","Tucson","AZ","85710-1350","","Investor-owned; for-profit - Corporation","","0","","","Y","5990905","Cornerstone Healthcare Group","Dallas","TX","75201-7984","Estimated","434",
"2016","6860410","030073","Tuba City Regional Health Care Corporation","167 Main Street","Tuba City","AZ","86045-0611","1548294424","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","2050",
"2016","6860430","030093","Banner Del E. Webb Medical Center","14502 West Meeker Boulevard","Sun City West","AZ","85375-5299","1588823553","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","16112",
"2016","6860437","034020","Haven Senior Horizons","1201 South 7th Avenue, Suite 200","Phoenix","AZ","85007-4076","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990637","Haven Behavioral Healthcare","Nashville","TN","37204-3191","Reported","980",
"2016","6860450","030111","Banner - University Medical Center South","2800 East Ajo Way","Tucson","AZ","85713-6289","1104887199","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","7365",
"2016","6860454","","Scottsdale Liberty Hospital","17500 North Perimeter Drive","Scottsdale","AZ","85255-7808","","Investor-owned; for-profit - Corporation","","0","","","Y","5991021","Nobilis Health Corporation","Houston","TX","77079-1218","Estimated","153",
"2016","6860460","030011","Carondelet St. Joseph's Hospital","350 North Wilmot Road","Tucson","AZ","85711-2678","1790860856","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","15459",
"2016","6860469","030136","Dignity Health Arizona General Hospital","7171 South 51st Avenue","Laveen","AZ","85339-2923","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","204",
"2016","6860476","034029","Oasis Behavioral Health - Chandler","2190 North Grace Boulevard","Chandler","AZ","85225-3416","","Investor-owned; for-profit - Corporation","","0","","","Y","5990091","Acadia Healthcare Company, Inc.","Franklin","TN","37067-7323","Estimated","1322",
"2016","6860480","030010","Carondelet St. Mary's Hospital","1601 West St Mary's Road","Tucson","AZ","85745-2682","1467537506","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","11299",
"2016","6860516","030064","Banner - University Medical Center Tucson","1501 North Campbell Avenue","Tucson","AZ","85724-5128","1154384899","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990194","Banner Health","Phoenix","AZ","85006-2837","Reported","22006",
"2016","6860520","","Southern Arizona Veterans Affairs Health Care System","3601 South 6th Avenue","Tucson","AZ","85723-0002","","Govt. (federal) - Veterans' Affairs","10/1/2015","366","9/30/2016","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Reported","1251",
"2016","6860540","","Northern Arizona Veterans Affairs Health Care System","500 Highway 89 North","Prescott","AZ","86313-5000","","Govt. (federal) - Veterans' Affairs","","0","","","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Estimated","4639",
"2016","6860550","030113","U. S. Public Health Service Indian Hospital-Whiteriver","200 West Hospital Drive","Whiteriver","AZ","85941-0860","1871523191","Govt. (federal) - Public Health Indian Service","10/1/2015","366","9/30/2016","Y","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Reported","830",
"2016","6860560","031300","Wickenburg Community Hospital","520 Rose Lane","Wickenburg","AZ","85390-1447","1841282852","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","421",
"2016","6860562","031302","Northern Cochise Community Hospital","901 West Rex Allen Drive","Willcox","AZ","85643-1009","1013060367","Govt. (non federal) - Hospital district","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","484",
"2016","6860570","031311","Little Colorado Medical Center","1501 Williamson Avenue","Winslow","AZ","86047-2797","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1209",
"2016","6860575","032000","Curahealth Phoenix","40 East Indianola Avenue","Phoenix","AZ","85012-2059","","Investor-owned; for-profit - Corporation","","0","","","Y","5991013","Curahealth Hospitals","Garland","TX","75040-2955","Estimated","740",
"2016","6860595","030013","Yuma Regional Medical Center","2400 South Avenue 'A'","Yuma","AZ","85364-7170","1194706655","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","17935",
"2016","6864000","031312","Copper Queen Community Hospital","101 Cole Avenue","Bisbee","AZ","85603-1399","1801821970","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","334",
"2016","6864010","030085","Northwest Medical Center","6200 North La Cholla Boulevard","Tucson","AZ","85741-3599","","Investor-owned; for-profit - Corporation","","0","","","Y","5990080","Community Health Systems, Inc.","Franklin","TN","37067-6325","Estimated","16357",
"2016","6869151","030131","Oasis Hospital","750 North 40th Street","Phoenix","AZ","85008-6486","","Investor-owned; for-profit - Partnership","","0","","","","","","","","","Estimated","3471",
"2016","6869153","034025","Windhaven Psychiatric Hospital","3347 North Windsong Drive","Prescott Valley","AZ","86314-2283","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","450",
"2016","6869156","033038","HonorHealth Rehabilitation Hospital","8850 East Pima Center Parkway","Scottsdale","AZ","85258-4619","","Investor-owned; for-profit - Partnership","","0","","","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055-4325","Estimated","1528",
"2016","6869157","033039","Cobalt Rehabilitation Hospital","13060 West Bell Road","Surprise","AZ","85378-1200","","Investor-owned; for-profit - Corporation","1/18/2016","347","12/31/2016","N","","","","","","","Reported","461",
"2016","6870006","460052","Timpanogos Regional Hospital","750 West 800 North","Orem","UT","84057-3660","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","4454",
"2016","6870007","460054","Cache Valley Hospital","2380 North 400 East","North Logan","UT","84341-6000","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","562",
"2016","6870008","460049","The Orthopedic Specialty Hospital","5848 South 300 East","Murray","UT","84107-6121","1609886126","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","1991",
"2016","6870010","460023","American Fork Hospital","170 North 1100 East","American Fork","UT","84003-2096","1912014358","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","6230",
"2016","6870011","462004","Promise Hospital of Salt Lake","8 Avenue, C Street","Salt Lake City","UT","84143","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990230","Promise Healthcare","Boca Raton","FL","33431-4477","Reported","438",
"2016","6870012","462003","South Davis Community Hospital","401 South 400 East","Bountiful","UT","84010-4933","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1232",
"2016","6870015","462005","Utah Valley Specialty Hospital","306 River Bend Lane","Provo","UT","84604-5625","1760412530","Investor-owned; for-profit - Corporation","","0","","","Y","5990382","Ernest Health, Inc.","Albuquerque","NM","87109-4386","Estimated","445",
"2016","6870025","460035","Beaver Valley Hospital","1109 North 100 West","Beaver","UT","84713","","Govt. (non federal) - City","","0","","","","","","","","","Estimated","568",
